"AF3","AF3 Mean","AF3 Std","AF3 Max","AF3 Min","F7","F7 Mean","F7 Std","F7 Max","F7 Min","F3","F3 Mean","F3 Std","F3 Max","F3 Min","FC5","FC5 Mean","FC5 Std","FC5 Max","FC5 Min","T7","T7 Mean","T7 Std","T7 Max","T7 Min","P7","P7 Mean","P7 Std","P7 Max","P7 Min","O1","O1 Mean","O1 Std","O1 Max","O1 Min","O2","O2 Mean","O2 Std","O2 Max","O2 Min","P8","P8 Mean","P8 Std","P8 Max","P8 Min","T8","T8 Mean","T8 Std","T8 Max","T8 Min","FC6","FC6 Mean","FC6 Std","FC6 Max","FC6 Min","F4","F4 Mean","F4 Std","F4 Max","F4 Min","F8","F8 Mean","F8 Std","F8 Max","F8 Min","AF4","AF4 Mean","AF4 Std","AF4 Max","AF4 Min","eyeDetection"
4276.41,4298.14,32.38,4466.15,4198.97,4026.67,4007.2,27.22,4154.36,3913.33,4265.13,4261.66,16.22,4349.23,4197.44,4137.44,4120.18,16.9,4191.79,4067.18,4376.41,4339.67,11.99,4397.95,4308.72,4647.69,4618.17,12.92,4672.31,4566.15,4098.97,4070.98,17.71,4138.97,4026.15,4648.72,4614.06,14.4,4672.82,4567.18,4220.51,4199.64,13.81,4255.9,4147.69,4244.62,4229.29,15.01,4288.21,4170.26,4222.56,4199.73,18.34,4271.28,4125.13,4280.0,4276.87,15.09,4332.31,4216.41,4625.64,4603.12,25.54,4716.41,4490.77,4344.1,4358.07,31.88,4491.28,4236.41,0
4275.38,4298.14,32.38,4466.15,4198.97,4021.54,4007.2,27.22,4154.36,3913.33,4265.13,4261.66,16.22,4349.23,4197.44,4132.82,4120.18,16.9,4191.79,4067.18,4371.79,4339.67,11.99,4397.95,4308.72,4645.13,4618.17,12.92,4672.31,4566.15,4096.41,4070.98,17.71,4138.97,4026.15,4647.69,4614.06,14.4,4672.82,4567.18,4218.97,4199.64,13.81,4255.9,4147.69,4243.59,4229.29,15.01,4288.21,4170.26,4218.46,4199.73,18.34,4271.28,4125.13,4278.46,4276.87,15.09,4332.31,4216.41,4621.03,4603.12,25.54,4716.41,4490.77,4340.0,4358.07,31.88,4491.28,4236.41,0
4272.31,4298.14,32.38,4466.15,4198.97,4016.41,4007.2,27.22,4154.36,3913.33,4264.62,4261.66,16.22,4349.23,4197.44,4125.64,4120.18,16.9,4191.79,4067.18,4369.74,4339.67,11.99,4397.95,4308.72,4643.59,4618.17,12.92,4672.31,4566.15,4087.69,4070.98,17.71,4138.97,4026.15,4646.15,4614.06,14.4,4672.82,4567.18,4216.92,4199.64,13.81,4255.9,4147.69,4244.62,4229.29,15.01,4288.21,4170.26,4214.87,4199.73,18.34,4271.28,4125.13,4276.92,4276.87,15.09,4332.31,4216.41,4618.97,4603.12,25.54,4716.41,4490.77,4336.41,4358.07,31.88,4491.28,4236.41,0
4268.21,4298.14,32.38,4466.15,4198.97,4014.87,4007.2,27.22,4154.36,3913.33,4262.05,4261.66,16.22,4349.23,4197.44,4120.51,4120.18,16.9,4191.79,4067.18,4371.28,4339.67,11.99,4397.95,4308.72,4645.13,4618.17,12.92,4672.31,4566.15,4090.26,4070.98,17.71,4138.97,4026.15,4644.1,4614.06,14.4,4672.82,4567.18,4217.44,4199.64,13.81,4255.9,4147.69,4241.54,4229.29,15.01,4288.21,4170.26,4217.95,4199.73,18.34,4271.28,4125.13,4278.97,4276.87,15.09,4332.31,4216.41,4619.49,4603.12,25.54,4716.41,4490.77,4339.49,4358.07,31.88,4491.28,4236.41,0
4268.21,4298.14,32.38,4466.15,4198.97,4018.97,4007.2,27.22,4154.36,3913.33,4260.51,4261.66,16.22,4349.23,4197.44,4124.62,4120.18,16.9,4191.79,4067.18,4373.33,4339.67,11.99,4397.95,4308.72,4649.23,4618.17,12.92,4672.31,4566.15,4096.92,4070.98,17.71,4138.97,4026.15,4645.13,4614.06,14.4,4672.82,4567.18,4220.0,4199.64,13.81,4255.9,4147.69,4238.97,4229.29,15.01,4288.21,4170.26,4216.92,4199.73,18.34,4271.28,4125.13,4276.92,4276.87,15.09,4332.31,4216.41,4616.92,4603.12,25.54,4716.41,4490.77,4337.44,4358.07,31.88,4491.28,4236.41,0
4270.77,4298.14,32.38,4466.15,4198.97,4025.13,4007.2,27.22,4154.36,3913.33,4261.54,4261.66,16.22,4349.23,4197.44,4134.87,4120.18,16.9,4191.79,4067.18,4374.87,4339.67,11.99,4397.95,4308.72,4648.72,4618.17,12.92,4672.31,4566.15,4092.82,4070.98,17.71,4138.97,4026.15,4644.1,4614.06,14.4,4672.82,4567.18,4218.97,4199.64,13.81,4255.9,4147.69,4239.49,4229.29,15.01,4288.21,4170.26,4211.79,4199.73,18.34,4271.28,4125.13,4273.85,4276.87,15.09,4332.31,4216.41,4613.85,4603.12,25.54,4716.41,4490.77,4333.85,4358.07,31.88,4491.28,4236.41,0
4272.82,4298.14,32.38,4466.15,4198.97,4027.18,4007.2,27.22,4154.36,3913.33,4267.18,4261.66,16.22,4349.23,4197.44,4137.44,4120.18,16.9,4191.79,4067.18,4375.9,4339.67,11.99,4397.95,4308.72,4641.54,4618.17,12.92,4672.31,4566.15,4086.15,4070.98,17.71,4138.97,4026.15,4640.51,4614.06,14.4,4672.82,4567.18,4221.03,4199.64,13.81,4255.9,4147.69,4241.54,4229.29,15.01,4288.21,4170.26,4215.9,4199.73,18.34,4271.28,4125.13,4282.05,4276.87,15.09,4332.31,4216.41,4616.41,4603.12,25.54,4716.41,4490.77,4343.59,4358.07,31.88,4491.28,4236.41,0
4276.41,4298.14,32.38,4466.15,4198.97,4025.64,4007.2,27.22,4154.36,3913.33,4275.9,4261.66,16.22,4349.23,4197.44,4135.38,4120.18,16.9,4191.79,4067.18,4372.82,4339.67,11.99,4397.95,4308.72,4638.97,4618.17,12.92,4672.31,4566.15,4087.69,4070.98,17.71,4138.97,4026.15,4641.03,4614.06,14.4,4672.82,4567.18,4224.1,4199.64,13.81,4255.9,4147.69,4244.1,4229.29,15.01,4288.21,4170.26,4223.08,4199.73,18.34,4271.28,4125.13,4290.77,4276.87,15.09,4332.31,4216.41,4619.49,4603.12,25.54,4716.41,4490.77,4353.33,4358.07,31.88,4491.28,4236.41,0
4281.03,4298.14,32.38,4466.15,4198.97,4027.69,4007.2,27.22,4154.36,3913.33,4278.46,4261.66,16.22,4349.23,4197.44,4137.95,4120.18,16.9,4191.79,4067.18,4373.33,4339.67,11.99,4397.95,4308.72,4647.18,4618.17,12.92,4672.31,4566.15,4092.82,4070.98,17.71,4138.97,4026.15,4644.62,4614.06,14.4,4672.82,4567.18,4221.03,4199.64,13.81,4255.9,4147.69,4247.69,4229.29,15.01,4288.21,4170.26,4221.54,4199.73,18.34,4271.28,4125.13,4287.69,4276.87,15.09,4332.31,4216.41,4620.51,4603.12,25.54,4716.41,4490.77,4349.74,4358.07,31.88,4491.28,4236.41,0
4283.59,4298.14,32.38,4466.15,4198.97,4030.26,4007.2,27.22,4154.36,3913.33,4279.49,4261.66,16.22,4349.23,4197.44,4140.0,4120.18,16.9,4191.79,4067.18,4379.49,4339.67,11.99,4397.95,4308.72,4650.77,4618.17,12.92,4672.31,4566.15,4093.85,4070.98,17.71,4138.97,4026.15,4646.67,4614.06,14.4,4672.82,4567.18,4216.41,4199.64,13.81,4255.9,4147.69,4248.21,4229.29,15.01,4288.21,4170.26,4222.56,4199.73,18.34,4271.28,4125.13,4286.67,4276.87,15.09,4332.31,4216.41,4624.62,4603.12,25.54,4716.41,4490.77,4349.23,4358.07,31.88,4491.28,4236.41,0
4283.59,4298.14,32.38,4466.15,4198.97,4026.15,4007.2,27.22,4154.36,3913.33,4275.9,4261.66,16.22,4349.23,4197.44,4137.44,4120.18,16.9,4191.79,4067.18,4376.41,4339.67,11.99,4397.95,4308.72,4647.69,4618.17,12.92,4672.31,4566.15,4096.41,4070.98,17.71,4138.97,4026.15,4646.15,4614.06,14.4,4672.82,4567.18,4215.38,4199.64,13.81,4255.9,4147.69,4243.08,4229.29,15.01,4288.21,4170.26,4224.62,4199.73,18.34,4271.28,4125.13,4288.21,4276.87,15.09,4332.31,4216.41,4626.67,4603.12,25.54,4716.41,4490.77,4351.79,4358.07,31.88,4491.28,4236.41,0
4281.03,4298.14,32.38,4466.15,4198.97,4022.05,4007.2,27.22,4154.36,3913.33,4270.77,4261.66,16.22,4349.23,4197.44,4135.9,4120.18,16.9,4191.79,4067.18,4371.28,4339.67,11.99,4397.95,4308.72,4648.21,4618.17,12.92,4672.31,4566.15,4099.49,4070.98,17.71,4138.97,4026.15,4642.05,4614.06,14.4,4672.82,4567.18,4213.33,4199.64,13.81,4255.9,4147.69,4238.97,4229.29,15.01,4288.21,4170.26,4224.62,4199.73,18.34,4271.28,4125.13,4285.64,4276.87,15.09,4332.31,4216.41,4626.15,4603.12,25.54,4716.41,4490.77,4346.67,4358.07,31.88,4491.28,4236.41,0
4278.46,4298.14,32.38,4466.15,4198.97,4026.15,4007.2,27.22,4154.36,3913.33,4270.77,4261.66,16.22,4349.23,4197.44,4136.92,4120.18,16.9,4191.79,4067.18,4373.85,4339.67,11.99,4397.95,4308.72,4647.69,4618.17,12.92,4672.31,4566.15,4097.44,4070.98,17.71,4138.97,4026.15,4638.46,4614.06,14.4,4672.82,4567.18,4210.77,4199.64,13.81,4255.9,4147.69,4242.05,4229.29,15.01,4288.21,4170.26,4227.18,4199.73,18.34,4271.28,4125.13,4284.1,4276.87,15.09,4332.31,4216.41,4628.21,4603.12,25.54,4716.41,4490.77,4346.67,4358.07,31.88,4491.28,4236.41,0
4280.0,4298.14,32.38,4466.15,4198.97,4029.74,4007.2,27.22,4154.36,3913.33,4270.26,4261.66,16.22,4349.23,4197.44,4137.95,4120.18,16.9,4191.79,4067.18,4373.33,4339.67,11.99,4397.95,4308.72,4644.62,4618.17,12.92,4672.31,4566.15,4092.82,4070.98,17.71,4138.97,4026.15,4642.56,4614.06,14.4,4672.82,4567.18,4215.9,4199.64,13.81,4255.9,4147.69,4248.21,4229.29,15.01,4288.21,4170.26,4225.64,4199.73,18.34,4271.28,4125.13,4285.13,4276.87,15.09,4332.31,4216.41,4627.69,4603.12,25.54,4716.41,4490.77,4349.74,4358.07,31.88,4491.28,4236.41,0
4281.03,4298.14,32.38,4466.15,4198.97,4033.33,4007.2,27.22,4154.36,3913.33,4269.74,4261.66,16.22,4349.23,4197.44,4137.95,4120.18,16.9,4191.79,4067.18,4370.77,4339.67,11.99,4397.95,4308.72,4645.13,4618.17,12.92,4672.31,4566.15,4091.28,4070.98,17.71,4138.97,4026.15,4648.21,4614.06,14.4,4672.82,4567.18,4225.64,4199.64,13.81,4255.9,4147.69,4248.72,4229.29,15.01,4288.21,4170.26,4223.08,4199.73,18.34,4271.28,4125.13,4284.1,4276.87,15.09,4332.31,4216.41,4626.67,4603.12,25.54,4716.41,4490.77,4349.74,4358.07,31.88,4491.28,4236.41,0
4282.05,4298.14,32.38,4466.15,4198.97,4036.92,4007.2,27.22,4154.36,3913.33,4275.38,4261.66,16.22,4349.23,4197.44,4139.49,4120.18,16.9,4191.79,4067.18,4374.36,4339.67,11.99,4397.95,4308.72,4646.67,4618.17,12.92,4672.31,4566.15,4091.79,4070.98,17.71,4138.97,4026.15,4646.67,4614.06,14.4,4672.82,4567.18,4224.62,4199.64,13.81,4255.9,4147.69,4246.15,4229.29,15.01,4288.21,4170.26,4222.56,4199.73,18.34,4271.28,4125.13,4283.59,4276.87,15.09,4332.31,4216.41,4629.23,4603.12,25.54,4716.41,4490.77,4354.36,4358.07,31.88,4491.28,4236.41,0
4285.13,4298.14,32.38,4466.15,4198.97,4035.38,4007.2,27.22,4154.36,3913.33,4281.03,4261.66,16.22,4349.23,4197.44,4145.64,4120.18,16.9,4191.79,4067.18,4376.92,4339.67,11.99,4397.95,4308.72,4648.21,4618.17,12.92,4672.31,4566.15,4093.33,4070.98,17.71,4138.97,4026.15,4643.59,4614.06,14.4,4672.82,4567.18,4217.44,4199.64,13.81,4255.9,4147.69,4244.62,4229.29,15.01,4288.21,4170.26,4222.05,4199.73,18.34,4271.28,4125.13,4287.18,4276.87,15.09,4332.31,4216.41,4629.23,4603.12,25.54,4716.41,4490.77,4360.51,4358.07,31.88,4491.28,4236.41,0
4288.72,4298.14,32.38,4466.15,4198.97,4033.33,4007.2,27.22,4154.36,3913.33,4282.05,4261.66,16.22,4349.23,4197.44,4149.74,4120.18,16.9,4191.79,4067.18,4376.41,4339.67,11.99,4397.95,4308.72,4653.33,4618.17,12.92,4672.31,4566.15,4095.9,4070.98,17.71,4138.97,4026.15,4645.13,4614.06,14.4,4672.82,4567.18,4217.44,4199.64,13.81,4255.9,4147.69,4247.18,4229.29,15.01,4288.21,4170.26,4221.03,4199.73,18.34,4271.28,4125.13,4290.77,4276.87,15.09,4332.31,4216.41,4629.23,4603.12,25.54,4716.41,4490.77,4357.95,4358.07,31.88,4491.28,4236.41,0
4294.87,4298.14,32.38,4466.15,4198.97,4041.03,4007.2,27.22,4154.36,3913.33,4287.18,4261.66,16.22,4349.23,4197.44,4153.33,4120.18,16.9,4191.79,4067.18,4380.51,4339.67,11.99,4397.95,4308.72,4657.95,4618.17,12.92,4672.31,4566.15,4098.46,4070.98,17.71,4138.97,4026.15,4648.72,4614.06,14.4,4672.82,4567.18,4221.54,4199.64,13.81,4255.9,4147.69,4250.77,4229.29,15.01,4288.21,4170.26,4224.1,4199.73,18.34,4271.28,4125.13,4295.9,4276.87,15.09,4332.31,4216.41,4638.46,4603.12,25.54,4716.41,4490.77,4356.92,4358.07,31.88,4491.28,4236.41,0
4297.44,4298.14,32.38,4466.15,4198.97,4038.97,4007.2,27.22,4154.36,3913.33,4291.28,4261.66,16.22,4349.23,4197.44,4154.36,4120.18,16.9,4191.79,4067.18,4378.97,4339.67,11.99,4397.95,4308.72,4658.46,4618.17,12.92,4672.31,4566.15,4103.08,4070.98,17.71,4138.97,4026.15,4655.38,4614.06,14.4,4672.82,4567.18,4227.69,4199.64,13.81,4255.9,4147.69,4255.38,4229.29,15.01,4288.21,4170.26,4228.21,4199.73,18.34,4271.28,4125.13,4296.92,4276.87,15.09,4332.31,4216.41,4643.59,4603.12,25.54,4716.41,4490.77,4360.51,4358.07,31.88,4491.28,4236.41,0
4287.69,4298.14,32.38,4466.15,4198.97,4020.0,4007.2,27.22,4154.36,3913.33,4285.13,4261.66,16.22,4349.23,4197.44,4142.05,4120.18,16.9,4191.79,4067.18,4371.79,4339.67,11.99,4397.95,4308.72,4657.95,4618.17,12.92,4672.31,4566.15,4105.13,4070.98,17.71,4138.97,4026.15,4661.03,4614.06,14.4,4672.82,4567.18,4228.21,4199.64,13.81,4255.9,4147.69,4256.41,4229.29,15.01,4288.21,4170.26,4228.72,4199.73,18.34,4271.28,4125.13,4293.33,4276.87,15.09,4332.31,4216.41,4631.79,4603.12,25.54,4716.41,4490.77,4358.46,4358.07,31.88,4491.28,4236.41,0
4284.1,4298.14,32.38,4466.15,4198.97,4024.62,4007.2,27.22,4154.36,3913.33,4282.56,4261.66,16.22,4349.23,4197.44,4142.05,4120.18,16.9,4191.79,4067.18,4373.85,4339.67,11.99,4397.95,4308.72,4654.36,4618.17,12.92,4672.31,4566.15,4097.95,4070.98,17.71,4138.97,4026.15,4653.85,4614.06,14.4,4672.82,4567.18,4218.97,4199.64,13.81,4255.9,4147.69,4244.62,4229.29,15.01,4288.21,4170.26,4223.08,4199.73,18.34,4271.28,4125.13,4291.28,4276.87,15.09,4332.31,4216.41,4620.51,4603.12,25.54,4716.41,4490.77,4354.36,4358.07,31.88,4491.28,4236.41,0
4299.49,4298.14,32.38,4466.15,4198.97,4053.85,4007.2,27.22,4154.36,3913.33,4289.23,4261.66,16.22,4349.23,4197.44,4161.03,4120.18,16.9,4191.79,4067.18,4380.0,4339.67,11.99,4397.95,4308.72,4648.72,4618.17,12.92,4672.31,4566.15,4091.79,4070.98,17.71,4138.97,4026.15,4642.05,4614.06,14.4,4672.82,4567.18,4209.74,4199.64,13.81,4255.9,4147.69,4234.36,4229.29,15.01,4288.21,4170.26,4215.9,4199.73,18.34,4271.28,4125.13,4291.28,4276.87,15.09,4332.31,4216.41,4620.51,4603.12,25.54,4716.41,4490.77,4356.92,4358.07,31.88,4491.28,4236.41,0
4312.31,4298.14,32.38,4466.15,4198.97,4066.15,4007.2,27.22,4154.36,3913.33,4292.31,4261.66,16.22,4349.23,4197.44,4164.62,4120.18,16.9,4191.79,4067.18,4377.95,4339.67,11.99,4397.95,4308.72,4648.21,4618.17,12.92,4672.31,4566.15,4092.82,4070.98,17.71,4138.97,4026.15,4635.9,4614.06,14.4,4672.82,4567.18,4204.62,4199.64,13.81,4255.9,4147.69,4232.82,4229.29,15.01,4288.21,4170.26,4213.33,4199.73,18.34,4271.28,4125.13,4289.23,4276.87,15.09,4332.31,4216.41,4620.0,4603.12,25.54,4716.41,4490.77,4362.56,4358.07,31.88,4491.28,4236.41,0
4316.41,4298.14,32.38,4466.15,4198.97,4062.05,4007.2,27.22,4154.36,3913.33,4290.77,4261.66,16.22,4349.23,4197.44,4158.46,4120.18,16.9,4191.79,4067.18,4374.36,4339.67,11.99,4397.95,4308.72,4649.23,4618.17,12.92,4672.31,4566.15,4089.74,4070.98,17.71,4138.97,4026.15,4633.85,4614.06,14.4,4672.82,4567.18,4200.51,4199.64,13.81,4255.9,4147.69,4229.74,4229.29,15.01,4288.21,4170.26,4210.77,4199.73,18.34,4271.28,4125.13,4283.08,4276.87,15.09,4332.31,4216.41,4609.74,4603.12,25.54,4716.41,4490.77,4365.13,4358.07,31.88,4491.28,4236.41,0
4324.1,4298.14,32.38,4466.15,4198.97,4069.23,4007.2,27.22,4154.36,3913.33,4291.79,4261.66,16.22,4349.23,4197.44,4167.69,4120.18,16.9,4191.79,4067.18,4375.38,4339.67,11.99,4397.95,4308.72,4647.18,4618.17,12.92,4672.31,4566.15,4087.69,4070.98,17.71,4138.97,4026.15,4635.38,4614.06,14.4,4672.82,4567.18,4198.97,4199.64,13.81,4255.9,4147.69,4222.56,4229.29,15.01,4288.21,4170.26,4208.21,4199.73,18.34,4271.28,4125.13,4282.56,4276.87,15.09,4332.31,4216.41,4599.49,4603.12,25.54,4716.41,4490.77,4368.72,4358.07,31.88,4491.28,4236.41,0
4334.36,4298.14,32.38,4466.15,4198.97,4080.51,4007.2,27.22,4154.36,3913.33,4295.9,4261.66,16.22,4349.23,4197.44,4172.82,4120.18,16.9,4191.79,4067.18,4376.41,4339.67,11.99,4397.95,4308.72,4646.67,4618.17,12.92,4672.31,4566.15,4088.21,4070.98,17.71,4138.97,4026.15,4629.23,4614.06,14.4,4672.82,4567.18,4193.85,4199.64,13.81,4255.9,4147.69,4218.46,4229.29,15.01,4288.21,4170.26,4207.18,4199.73,18.34,4271.28,4125.13,4289.74,4276.87,15.09,4332.31,4216.41,4602.05,4603.12,25.54,4716.41,4490.77,4374.36,4358.07,31.88,4491.28,4236.41,0
4335.38,4298.14,32.38,4466.15,4198.97,4078.46,4007.2,27.22,4154.36,3913.33,4299.49,4261.66,16.22,4349.23,4197.44,4168.21,4120.18,16.9,4191.79,4067.18,4374.87,4339.67,11.99,4397.95,4308.72,4647.69,4618.17,12.92,4672.31,4566.15,4085.13,4070.98,17.71,4138.97,4026.15,4621.54,4614.06,14.4,4672.82,4567.18,4187.69,4199.64,13.81,4255.9,4147.69,4216.92,4229.29,15.01,4288.21,4170.26,4207.18,4199.73,18.34,4271.28,4125.13,4297.95,4276.87,15.09,4332.31,4216.41,4606.67,4603.12,25.54,4716.41,4490.77,4378.46,4358.07,31.88,4491.28,4236.41,0
4333.33,4298.14,32.38,4466.15,4198.97,4069.74,4007.2,27.22,4154.36,3913.33,4301.03,4261.66,16.22,4349.23,4197.44,4168.72,4120.18,16.9,4191.79,4067.18,4376.41,4339.67,11.99,4397.95,4308.72,4648.21,4618.17,12.92,4672.31,4566.15,4090.26,4070.98,17.71,4138.97,4026.15,4631.28,4614.06,14.4,4672.82,4567.18,4198.97,4199.64,13.81,4255.9,4147.69,4219.49,4229.29,15.01,4288.21,4170.26,4210.26,4199.73,18.34,4271.28,4125.13,4301.54,4276.87,15.09,4332.31,4216.41,4607.18,4603.12,25.54,4716.41,4490.77,4381.03,4358.07,31.88,4491.28,4236.41,0
4328.21,4298.14,32.38,4466.15,4198.97,4059.49,4007.2,27.22,4154.36,3913.33,4290.26,4261.66,16.22,4349.23,4197.44,4162.05,4120.18,16.9,4191.79,4067.18,4373.85,4339.67,11.99,4397.95,4308.72,4649.74,4618.17,12.92,4672.31,4566.15,4102.05,4070.98,17.71,4138.97,4026.15,4646.67,4614.06,14.4,4672.82,4567.18,4217.44,4199.64,13.81,4255.9,4147.69,4227.18,4229.29,15.01,4288.21,4170.26,4213.33,4199.73,18.34,4271.28,4125.13,4298.46,4276.87,15.09,4332.31,4216.41,4605.13,4603.12,25.54,4716.41,4490.77,4372.82,4358.07,31.88,4491.28,4236.41,0
4315.38,4298.14,32.38,4466.15,4198.97,4052.82,4007.2,27.22,4154.36,3913.33,4278.46,4261.66,16.22,4349.23,4197.44,4149.74,4120.18,16.9,4191.79,4067.18,4366.67,4339.67,11.99,4397.95,4308.72,4648.72,4618.17,12.92,4672.31,4566.15,4103.59,4070.98,17.71,4138.97,4026.15,4650.26,4614.06,14.4,4672.82,4567.18,4222.05,4199.64,13.81,4255.9,4147.69,4228.21,4229.29,15.01,4288.21,4170.26,4207.18,4199.73,18.34,4271.28,4125.13,4292.31,4276.87,15.09,4332.31,4216.41,4598.97,4603.12,25.54,4716.41,4490.77,4360.0,4358.07,31.88,4491.28,4236.41,0
4309.74,4298.14,32.38,4466.15,4198.97,4052.82,4007.2,27.22,4154.36,3913.33,4285.13,4261.66,16.22,4349.23,4197.44,4155.38,4120.18,16.9,4191.79,4067.18,4369.23,4339.67,11.99,4397.95,4308.72,4646.67,4618.17,12.92,4672.31,4566.15,4100.0,4070.98,17.71,4138.97,4026.15,4649.74,4614.06,14.4,4672.82,4567.18,4221.54,4199.64,13.81,4255.9,4147.69,4230.26,4229.29,15.01,4288.21,4170.26,4206.15,4199.73,18.34,4271.28,4125.13,4292.82,4276.87,15.09,4332.31,4216.41,4598.97,4603.12,25.54,4716.41,4490.77,4362.56,4358.07,31.88,4491.28,4236.41,0
4319.49,4298.14,32.38,4466.15,4198.97,4057.44,4007.2,27.22,4154.36,3913.33,4296.41,4261.66,16.22,4349.23,4197.44,4171.28,4120.18,16.9,4191.79,4067.18,4379.49,4339.67,11.99,4397.95,4308.72,4651.28,4618.17,12.92,4672.31,4566.15,4101.54,4070.98,17.71,4138.97,4026.15,4649.74,4614.06,14.4,4672.82,4567.18,4218.46,4199.64,13.81,4255.9,4147.69,4240.51,4229.29,15.01,4288.21,4170.26,4216.92,4199.73,18.34,4271.28,4125.13,4305.13,4276.87,15.09,4332.31,4216.41,4611.28,4603.12,25.54,4716.41,4490.77,4373.33,4358.07,31.88,4491.28,4236.41,0
4321.03,4298.14,32.38,4466.15,4198.97,4056.41,4007.2,27.22,4154.36,3913.33,4296.92,4261.66,16.22,4349.23,4197.44,4170.26,4120.18,16.9,4191.79,4067.18,4380.0,4339.67,11.99,4397.95,4308.72,4653.33,4618.17,12.92,4672.31,4566.15,4103.08,4070.98,17.71,4138.97,4026.15,4646.67,4614.06,14.4,4672.82,4567.18,4210.26,4199.64,13.81,4255.9,4147.69,4240.0,4229.29,15.01,4288.21,4170.26,4223.08,4199.73,18.34,4271.28,4125.13,4308.72,4276.87,15.09,4332.31,4216.41,4615.9,4603.12,25.54,4716.41,4490.77,4371.28,4358.07,31.88,4491.28,4236.41,0
4311.79,4298.14,32.38,4466.15,4198.97,4050.77,4007.2,27.22,4154.36,3913.33,4293.85,4261.66,16.22,4349.23,4197.44,4160.51,4120.18,16.9,4191.79,4067.18,4374.87,4339.67,11.99,4397.95,4308.72,4648.21,4618.17,12.92,4672.31,4566.15,4100.51,4070.98,17.71,4138.97,4026.15,4644.1,4614.06,14.4,4672.82,4567.18,4211.28,4199.64,13.81,4255.9,4147.69,4232.82,4229.29,15.01,4288.21,4170.26,4219.49,4199.73,18.34,4271.28,4125.13,4301.03,4276.87,15.09,4332.31,4216.41,4612.82,4603.12,25.54,4716.41,4490.77,4365.64,4358.07,31.88,4491.28,4236.41,0
4312.82,4298.14,32.38,4466.15,4198.97,4053.33,4007.2,27.22,4154.36,3913.33,4294.87,4261.66,16.22,4349.23,4197.44,4163.08,4120.18,16.9,4191.79,4067.18,4378.46,4339.67,11.99,4397.95,4308.72,4648.72,4618.17,12.92,4672.31,4566.15,4093.85,4070.98,17.71,4138.97,4026.15,4642.05,4614.06,14.4,4672.82,4567.18,4215.38,4199.64,13.81,4255.9,4147.69,4235.38,4229.29,15.01,4288.21,4170.26,4217.44,4199.73,18.34,4271.28,4125.13,4298.97,4276.87,15.09,4332.31,4216.41,4614.87,4603.12,25.54,4716.41,4490.77,4367.18,4358.07,31.88,4491.28,4236.41,0
4319.49,4298.14,32.38,4466.15,4198.97,4056.92,4007.2,27.22,4154.36,3913.33,4295.9,4261.66,16.22,4349.23,4197.44,4169.74,4120.18,16.9,4191.79,4067.18,4381.54,4339.67,11.99,4397.95,4308.72,4654.36,4618.17,12.92,4672.31,4566.15,4089.23,4070.98,17.71,4138.97,4026.15,4643.59,4614.06,14.4,4672.82,4567.18,4211.79,4199.64,13.81,4255.9,4147.69,4241.54,4229.29,15.01,4288.21,4170.26,4221.03,4199.73,18.34,4271.28,4125.13,4302.05,4276.87,15.09,4332.31,4216.41,4615.9,4603.12,25.54,4716.41,4490.77,4368.72,4358.07,31.88,4491.28,4236.41,0
4315.9,4298.14,32.38,4466.15,4198.97,4054.36,4007.2,27.22,4154.36,3913.33,4291.28,4261.66,16.22,4349.23,4197.44,4169.23,4120.18,16.9,4191.79,4067.18,4375.9,4339.67,11.99,4397.95,4308.72,4654.87,4618.17,12.92,4672.31,4566.15,4092.31,4070.98,17.71,4138.97,4026.15,4647.18,4614.06,14.4,4672.82,4567.18,4207.18,4199.64,13.81,4255.9,4147.69,4235.9,4229.29,15.01,4288.21,4170.26,4219.49,4199.73,18.34,4271.28,4125.13,4298.46,4276.87,15.09,4332.31,4216.41,4612.31,4603.12,25.54,4716.41,4490.77,4364.1,4358.07,31.88,4491.28,4236.41,0
4305.13,4298.14,32.38,4466.15,4198.97,4048.72,4007.2,27.22,4154.36,3913.33,4282.05,4261.66,16.22,4349.23,4197.44,4163.59,4120.18,16.9,4191.79,4067.18,4373.33,4339.67,11.99,4397.95,4308.72,4650.77,4618.17,12.92,4672.31,4566.15,4095.9,4070.98,17.71,4138.97,4026.15,4643.59,4614.06,14.4,4672.82,4567.18,4204.62,4199.64,13.81,4255.9,4147.69,4224.62,4229.29,15.01,4288.21,4170.26,4211.28,4199.73,18.34,4271.28,4125.13,4293.33,4276.87,15.09,4332.31,4216.41,4608.21,4603.12,25.54,4716.41,4490.77,4354.36,4358.07,31.88,4491.28,4236.41,0
4297.95,4298.14,32.38,4466.15,4198.97,4042.56,4007.2,27.22,4154.36,3913.33,4277.44,4261.66,16.22,4349.23,4197.44,4155.38,4120.18,16.9,4191.79,4067.18,4372.31,4339.67,11.99,4397.95,4308.72,4649.74,4618.17,12.92,4672.31,4566.15,4097.44,4070.98,17.71,4138.97,4026.15,4647.18,4614.06,14.4,4672.82,4567.18,4209.74,4199.64,13.81,4255.9,4147.69,4221.03,4229.29,15.01,4288.21,4170.26,4209.74,4199.73,18.34,4271.28,4125.13,4293.85,4276.87,15.09,4332.31,4216.41,4603.59,4603.12,25.54,4716.41,4490.77,4350.26,4358.07,31.88,4491.28,4236.41,0
